GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
b3885,0.949566304683685,-0.0264170113950968,0.124803422046866,0.0596002499600494,0.714286377032598,1.19241264164448,-0.146127652259021,0.0764265716384588
b3886,0.903024792671204,-0.0481512844562531,0.105913460910093,0.0643205543649278,0.710688657561938,1.09650637507439,-0.148320623189577,0.0400111457379053
b3887,0.865077257156372,-0.0699695721268654,0.142565354337051,0.0833430868143158,0.57880243062973,1.13129053215186,-0.237470174829058,0.0535741476739006
b3888,0.85501503944397,-0.0716885030269623,0.100098488967037,0.0605285159087075,0.668565839032332,1.03356970349948,-0.17485596297954,0.0143397673540805
b3889,0.604923129081726,-0.232854217290878,0.142711759674633,0.122225723519742,0.325695958981911,0.89564921061198,-0.487187701389717,-0.0478622103787055
b3890,0.467239320278168,-0.348648458719254,0.119880023450281,0.142374297987636,0.232812961811821,0.695839415490627,-0.632993374153474,-0.157490974729003
b3891,1.31713783740997,0.11721233278513,0.14171003593521,0.045668717009252,1.08911552031835,1.64627253909906,0.0370739329032562,0.216501717205039
b3892,1.24885952472687,0.0933205708861351,0.15491334679119,0.0522527200293728,0.990764664113522,1.58732052147388,-0.00402951637612668,0.200664620942
b3893,1.51488423347473,0.177582964301109,0.179450168610178,0.0484416136033153,1.23807517488798,1.95310094753901,0.0927470150664417,0.290724602526184
b3894,1.54431021213531,0.186943128705025,0.150432005056846,0.0382904619450757,1.37779954274495,2.02368027170499,0.139186033012325,0.306141890010334
b3895,0.791598558425903,-0.106048449873924,0.103765366347004,0.0675029892336823,0.580121603608131,0.975997022291025,-0.236481002341354,-0.010551507644415
b3896,0.7160924077034,-0.151896387338638,0.108155257003346,0.0873040387003641,0.502353819211324,0.907195774714152,-0.298990368036444,-0.0422989812287073
b3897,0.762079417705536,-0.122430764138699,0.0870843355259577,0.0715687959412696,0.599586926400661,0.887635660171509,-0.222147982140449,-0.0517652587909185
b3898,0.995457053184509,-0.00444377865642309,0.101534596608168,0.0477714841666335,0.807281344632308,1.18974231779575,-0.0929750964270585,0.0754529091092139
b3899,1.24940454959869,0.095062293112278,0.109119201310549,0.0379014713700407,1.07745925982793,1.50693737963835,0.0324008575760625,0.178095204992914
b3900,1.05352795124054,0.0182471051812172,0.148548480006245,0.062437573936684,0.780908385912577,1.35583796699842,-0.107399930360431,0.132207788461929
b3901,1.20596134662628,0.075194925069809,0.203440576946118,0.0733209504377672,0.842684453229109,1.63090316355229,-0.0743350200135928,0.212428094287455
b3902,1.18358027935028,0.070835180580616,0.124744071328878,0.0451865561920613,0.966996391117573,1.45508215228717,-0.0145751524585189,0.162887513716574
b3903,1.16930103302002,0.0661418065428734,0.107592429967046,0.0392190656611289,0.986952103674412,1.40491128166517,-0.00570392517904614,0.147648895910108
b3904,0.95969831943512,-0.0196878891438246,0.0839780705325699,0.0410439997684495,0.807433949410915,1.11890968084335,-0.0928930011850886,0.0487950310779319
b3905,0.740115702152252,-0.136938825249672,0.104878074034593,0.0836072232404912,0.531523420910041,0.916258832315604,-0.27447845378754,-0.0379818533606328
b3906,0.803632795810699,-0.101502224802971,0.113143240784487,0.0878291869005155,0.58790770471096,0.987789205213388,-0.23069085330684,-0.00533572807528243
b3907,1.01656126976013,0.00481659453362226,0.102011586378531,0.0458349057062421,0.82411889086167,1.21322493851185,-0.0840101422962816,0.0839413198097418
b3908,2.62561464309692,0.41382309794426,0.46710713502277,0.0651050277494071,2.09672631422679,4.01517668565114,0.321541745334625,0.603704652858679
b3909,0.82722795009613,-0.0868076831102371,0.104996808576902,0.0678484144671943,0.617087308565776,1.01373128592968,-0.209653394829357,0.00592284989696036
b3910,0.715851247310638,-0.152191132307053,0.114151052988196,0.0853616429187716,0.479559719810883,0.913652616242568,-0.319157535846609,-0.0392188988140582
b3911,1.2242214679718,0.0864132717251778,0.102254336005776,0.0351156871626851,1.05829123854637,1.4713092615207,0.0246052003148426,0.167703968720745
b3912,1.07277035713196,0.0280938055366278,0.113609090324122,0.0457934207939504,0.871130162974199,1.307687129577,-0.0599169642927665,0.116503841539468
b4484,0.632956504821777,-0.210788249969482,0.12588535378149,0.11701424427392,0.333021270732085,0.854022990663847,-0.477528194708582,-0.0685305053912939
b3915,0.655645430088043,-0.190831020474434,0.102861438071376,0.0901650509265717,0.393298856168985,0.82153761635224,-0.405277328302431,-0.0853725512866163
b3916,2.57800388336182,0.406312018632889,0.445319677596221,0.0619857275552981,2.11222974061966,3.94522073070208,0.324741152612262,0.596071306132404
b3917,1.31349611282349,0.116079844534397,0.140648151187428,0.0446705082745675,1.08551866014798,1.64029633402824,0.0356372504380395,0.214922305694185
b3918,0.747748494148254,-0.131079077720642,0.101864439294049,0.0689474289220754,0.537810152769089,0.929994676510493,-0.269371095236457,-0.0315195398248651
b3919,2.88760089874268,0.453658044338226,0.604851217063669,0.0720941823234129,2.27776070038478,4.69198096990586,0.357508089708047,0.671355644354456
