Gene	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
ENV7	14.0	4.485033540183948	0.18671027367451828	4.051685206282843	4.435184606532137	4.482864859077747	4.641776477832776	4.67663236427429	0.041629627070048754	0.0017330258499913362	-0.3801041541830974	-0.8358398208402986	-0.5506940169266648
TFB4	14.0	4.888254330402703	0.0768339169566691	4.729385100549639	4.834887935798552	4.877962394939171	4.947820492134548	4.997672357303332	0.01571806861169177	0.00024705768088185	0.657017543477601	0.5945414886866384	0.7709716236973306
GPM2	14.0	5.078196916045924	0.5425488659985721	3.8070130780572917	4.9335268143049475	5.190995234316735	5.429818775167503	5.889239882592407	0.10683887902894108	0.011414546072160706	-0.1327543048503904	-0.8482809210628237	-0.6429032476678738
TRM8	14.0	4.717632787867991	0.09926185660435939	4.509982895731919	4.6596608055258155	4.718954561303348	4.770530133009865	4.887975165491285	0.021040606818662152	0.00044270713529753216	0.21666754260142862	0.2532960853836236	0.1203842734676895
YOR289W	14.0	5.9056589005015	0.3453846247344669	5.009751558886016	5.831544720400064	6.010860528196595	6.114213027417439	6.246862471599758	0.05848367312665778	0.003420340022385754	-0.23463940796681418	-0.9544565900235259	-0.7812170937796872
YOR223W	14.0	5.188720577572234	0.18569964184742552	4.757741839253102	5.141200413580324	5.233597003530834	5.312559382774974	5.426611354144291	0.03578910042874444	0.0012808597094987556	-0.42120435209718043	-0.9212046940421729	-0.6736396579149434
PLP2	14.0	5.118163482878702	0.1356982844173999	4.812390201590808	5.041015180847224	5.120002716956467	5.1917765816180514	5.376087488611372	0.026513081278341	0.0007029434788719162	0.4999528469556492	0.7990162817139091	0.8478126493150047
CDC53	14.0	5.19302564598047	0.09817561010240615	4.970465107040094	5.142551184721309	5.226792115670764	5.2559674760196335	5.311684971727583	0.01890528119736834	0.0003574096571515689	-0.17583013363701547	-0.2033055063393924	-0.29967999990892913
SRL2	14.0	4.30377216420909	0.1895229458379726	3.9776568479432917	4.14371971561874	4.344690261190746	4.450058537514452	4.558153372406576	0.04403647279799754	0.0019392109364887776	-0.20344517620846814	-0.4541103719902806	-0.15112068371475915
YDR056C	14.0	5.6108737558401405	0.047579196572886694	5.555499241166268	5.5747864246544765	5.6081647929188065	5.624446986309457	5.732590332678875	0.008479819479695717	7.190733840822695e-05	-0.31642315201959936	-0.17731177724306468	0.06915692305590672
