log-TPM	omics__bw_glc	cra_crp__wt_fru	rpoB__rpoBE546V_lb	42c__wt_42c	42c__42c_ale1	42c__42c_ale10	ssw__wt_ac	ssw__wt_glc	ssw__wt_glyc	ssw__wt_xyl	ssw__xyl_ale1	ssw__glc_ac_glc2	ssw__glc_glyc_glc	ssw__glc_xyl_xyl	pgi__glu4_delpgi	pgi__pgi_ale2	ica__arg_sbt	ica__cytd_rib	ica__gth	ica__no3_anaero	ica__bw_delpurR_cytd	ytf__delyiaJ	ytf__delybiH	fps__fps_serB_ale4	pal__lyx_ale2_f6	pal__5drib_ale10	pal__tartr_ale26_f10	pal__tartr_ale28	efeU__menFentC_ale29	efeU__menFentCubiC_ale38
b2141	3.86489729143701	2.5636806373001253	1.038833557100615	2.97211316751298	3.73878035261768	4.52132358408597	3.91842487929621	2.61673104122743	4.37774410096985	6.22761810561289	5.06407151720053	4.30498448386353	4.86846193149031	2.53329376145184	4.17459855147902	2.12497137826989	2.268566672676	2.68815992086933	5.10934567600097	4.165514410797099	3.1882981116457803	4.125990620524455	3.575656365295715	4.655849437456061	3.68174172057017	2.74985256096448	3.321513596759635	3.419902812298	3.76755808444981	5.20237686173039
b2142	4.63638295419907	3.66970192143801	3.741057234268845	3.94556297383147	3.96515100556968	5.10995621088879	5.06238637030371	4.129133389213	5.32331365216059	6.5342366579879	6.17004291546163	4.8748827049306	5.16104025012593	4.52271019152739	4.5354181522352	3.75925908198439	3.166829257730285	5.073111977566455	6.5164635255054595	4.716742305259745	3.388161439869445	4.98462212060336	4.4813526241070445	5.458603199989925	5.09903784554817	3.82226551337942	4.4361554376292105	3.90312281442549	4.529383729840675	5.49690082726302
b2143	5.8347350607396145	4.700206531304025	5.59561835199456	5.53407833556029	6.04801115740404	6.67817039961669	6.46776856246045	5.00254336856494	5.93793019599178	6.74284192684945	6.33392098494697	6.14993455891438	6.63793322595435	4.59943253082214	6.23245546518428	5.2549829461857	5.17120608541424	7.538336635974385	7.555875382571295	6.881078687147685	7.023405228340145	6.801687603245146	6.970187347317751	6.16838721560024	5.8751398142691	5.6323850375283	5.319899557594296	5.119692006768036	6.73899105044262	6.50057088323052
b2144	5.87092315869733	5.13673819638672	4.92056702687851	4.49345485126446	4.82815614098731	5.13041205362755	4.91641305009238	5.79914726970905	4.12663500882052	4.9556903141642	6.297275332879	5.97545190302518	5.82397922663264	5.68592841140599	5.18314203064777	5.42512419823967	3.8114994673333253	4.164513339950711	5.43968650406296	5.19643468983125	5.337921247512395	5.69157276981656	5.33871922152849	5.742562651038606	5.74190913137034	5.4026054402012	5.02487927585366	4.97279830403508	4.326670471181045	4.88832650895714
b2145	3.718926155677585	5.21922737880893	0.0	0.0	1.83279471906657	3.0986558251099	4.33451114743787	4.73126087899662	4.12286770464206	4.37312896564575	5.11541310105821	5.14675290440674	3.51163611152813	4.51463564779062	1.52982777656231	0.0	2.81968878882365	2.181680045349125	2.46746022042274	4.233876550775355	3.3393542489201353	4.0574662843455	3.276037110312915	4.594167152213775	5.01893122305336	4.68435857085244	4.818386088353275	4.93173860801715	2.51641623084452	3.98651513880161
b2146	2.2526940390155	3.629582670788685	5.61775266923238	3.18561632026225	5.94847474625703	2.60407279946398	4.35488525770834	3.31359087570996	6.98044510706224	4.53276647277082	4.11748314001896	5.58004174171927	4.28821000539136	2.76405865852683	2.3320839140863	2.08864861363141	4.8120444821487	7.035780806676765	2.015859077788445	2.265836426726765	2.7024444285066798	5.977672668153745	2.6289194286094597	2.355894761570505	4.5558230099367	5.27366352003533	4.761871788708055	4.1074654541502404	3.663372737301435	2.6806344499769548
b2147	3.012771359745625	3.829172217831805	5.493315349557685	3.50234069321607	4.62712953815235	2.96982979002386	3.95682179186995	2.49774865954132	7.11871940712845	5.06382659792977	4.27536285641285	5.81389037198704	4.13386894993941	2.76703936903438	3.18431461267233	2.68608400774308	4.3189130689140995	6.895637013162755	3.13598232801443	2.594575936050035	3.20710835551274	5.97167875934506	3.33642007350272	3.694151357073445	4.24665570508932	5.4941353009426	4.938579783478075	4.39509140323341	3.7341522081761997	3.503579809234605
b2148	4.755285497976465	6.8871776946432846	7.347597560867145	4.31787180909422	3.34379918958086	1.6459039840579	6.09764521520255	3.42486994240641	5.94528664606667	2.63659780426694	4.15671127091649	1.74088211345399	3.39215305432099	5.82881343900248	6.5097609915778	5.12454362495099	7.97780046460595	9.548321530388876	2.172199325805535	1.782497138989595	4.41581835864368	2.418667357972315	3.369984468612775	3.221835159244515	8.18472105301868	9.08565407596349	7.041524519548375	7.3875755248611945	1.97128961646273	4.454313724343505
b2149	5.36589009512372	7.26215388552944	7.851447185967535	5.20901214883388	4.14033029352839	1.85358050052653	7.23316542291381	4.67552640847754	5.25003307220674	3.22154779535495	4.25733601259202	2.04088710715352	3.11917577850239	6.52743720642626	6.88276953181615	6.34702647642129	8.931837391343565	10.545647694671	2.60036865979881	1.563452762125895	5.344684988288135	2.843196703273055	3.951460853425175	4.042457383389265	9.0370086328491	9.8411513990973	7.824410916064565	8.187558965078946	2.16650349110141	5.226522247657735
b2150	7.151712864253559	9.171664681345625	10.9136913479873	6.55638536725269	6.54406981159418	2.73034284777097	9.48641197620709	5.36622856884661	7.25625675237509	5.03066926064703	6.57158923796622	3.38984400550464	4.7046972593194	8.45167325276953	9.38244033101233	10.0949115516286	10.13954527393665	12.7165798237985	4.32821644740367	2.9288140650159846	6.549787731244985	3.9968062429487947	4.847104389633635	5.889346696751826	11.1673163632321	11.4802408986955	9.240449523436887	10.41076375582725	3.9371362582492653	6.16890243426646
b2151	3.6404700948324002	5.419993645770795	6.39715850629581	3.15137910548302	4.44238337418798	2.40472555914575	5.50301643698761	2.30490046873145	5.75957257397244	5.3228861156685	4.82027863716816	2.8964087954027	2.96693226537592	4.58372688984109	4.96996111627619	4.2034160920322	6.0863718531015305	7.62041002910653	2.584255670737745	3.2260366500718147	3.196806194059135	1.98335930099153	2.19241506013405	3.680583587579025	6.79930813249568	7.08250994750311	6.172766584525495	6.075375599935405	2.706808787992615	3.1831703409612153
b2152	6.490839621944355	5.84869884924735	4.827411489791659	6.30340864416916	4.3348905677466	4.47040920130584	5.50152782485524	6.42103278774603	5.46310656127783	6.207654525356	5.91891489346398	4.65550778418844	4.54583497216983	5.96730471108726	6.58173189435647	6.26676945472718	5.630077917603375	4.25573726870034	4.59182021866342	6.293588886546005	6.074265077969045	4.113803470063975	4.334281748997775	6.390019491527839	6.05179935731958	5.75398607185625	6.2734669506521055	6.11879166366172	4.785842597137905	6.24912625703661
b2153	11.1369236960228	10.19408481450035	8.503408262643205	10.0660482554366	9.03985327713839	9.87110337877698	8.96330600898844	10.6014383110907	8.63219093181391	9.75247177238144	9.86451513889678	8.55924028446827	9.22845787100647	10.2241045034746	10.7784083590177	11.0725667390754	9.7309197252464	8.41380009249226	9.483981373610455	10.5457012897447	10.3995984387134	9.077943581168146	9.782374267185014	11.28240018720765	9.34317945639921	9.13185397655908	9.803152194916105	9.681757954805565	10.25137072574725	11.22327694972525
b2154	7.747815778260925	7.58005333651422	6.60016466010054	8.19990420260554	6.64012888091893	6.73114739573145	7.57239051428434	7.74271202707513	8.20457271055124	7.79576580561042	6.73512855475632	7.13979455905975	7.24432244501275	6.99203033863551	7.91734051260446	7.61453853098152	7.609397377297335	8.0389742744234	6.002364441577425	7.4353860289664695	7.284739900102226	8.12857229982413	7.972052992673885	7.993842321312014	7.33453035074708	7.63588884212378	7.603851939936385	8.10019414553229	7.1089272958319345	8.429556642346665
b2155	7.014059991237625	7.3771716960644	5.49136211620342	6.54024433133784	4.08377691281167	6.87789080906645	9.38874765019485	7.18234763223896	3.94461206872074	5.8239525345429	5.41017613916189	3.64358784430168	6.15909981938737	10.1468391218915	9.15022192815509	11.9650211202119	7.00397655260148	4.49942927631967	6.469993639770729	8.711562530471664	6.2512221327151	4.54016443101893	11.37759117361565	6.22669885165631	6.10685496078178	6.63156816271888	5.3298706132757445	5.956342530933965	7.59591904565373	5.62552533793605
b2156	9.10061837365847	9.219309897562564	6.876817583237415	9.3363533682055	8.10281885315994	6.8600976568584	8.12155314063722	8.63462349724816	7.1317083548526	6.76906463708691	8.98832717755851	8.11007295717292	8.2740723402379	9.41100123840923	9.02252849478086	8.1471316757133	9.510778771290429	6.91865464333946	7.27346944722611	9.028592246612856	10.02326142047245	7.74563287889516	7.54979328307621	7.716889799651405	8.04371189904908	7.80123692209019	8.15905211339502	8.996361830290805	7.41055206685013	8.911640796528129
b2157	6.344912137549855	5.519003859759735	6.5467071625909306	5.47322893071448	6.86281046194937	7.1591293952736	5.40213834486278	5.69199058480794	7.43933150422944	6.363559028128	5.83412496151607	6.55560448767697	5.8049281966875	4.92061259407484	5.28991627229242	6.00456951687614	5.41837261314903	7.146617538979616	5.408674694881545	6.3087577159517245	5.141285874313455	6.6462143181918005	6.72230570378255	5.72774471518789	5.75664434999709	5.8072260499541	5.837208768712525	5.3384807272636	7.12462450238375	5.508670364755609
b2158	5.167526718314845	4.716367159253525	4.66165952205241	5.15965131172677	4.64899391988234	4.23441603641343	4.94493980990602	4.63437579104097	5.20063312000367	5.25492960219728	4.49919971772943	4.00328695459747	4.51548860377878	4.65246555030452	4.30943413616076	4.62475360910529	4.5091338583584655	4.62469875908238	5.45702046980344	5.924801008066565	4.955805114692605	4.87484971956478	4.7757912923265895	5.20366344596175	4.87633140561789	5.23322182676217	4.9002132981435444	4.51523106531335	4.53007355654764	5.374027798558945
b2159	6.718958275032495	6.79232551051412	7.131689802943775	7.01785806276141	7.2577662278941	7.30982667343799	7.07570940221869	7.04438430118236	6.21223946210714	6.3923170888664	6.3943154358674	6.64883779269649	6.63347938975468	5.96173704582531	7.61575707909414	8.30583995681515	6.15766581500115	7.329823168047586	7.273648089446445	6.882880629118915	6.3336188786622944	7.2812490422083105	7.13544022722421	7.283764870335149	6.49603190043339	6.46701652609385	7.09855476360633	6.634853861646565	6.83658652367299	6.82303834196235
b2160	5.43904664704716	5.273678546954545	6.012511468324066	6.01463759530862	5.97805461711123	5.68198082880928	5.92662183663852	5.31498772802774	4.95213460679069	5.69695372867544	5.16928102265077	5.96014396445085	5.29806422162372	5.32560860995596	6.14777361004952	6.89266146196491	5.32199644978477	6.040422617339265	5.725719753421825	6.124859161089465	5.803251570033581	6.141506488419045	5.93512041341582	6.006895206588085	5.58183870627854	5.74245224470738	5.8776874946748645	5.4012391408580545	5.214547957455794	5.6575027979789905
b2161	1.778074306560385	1.70873366057852	1.7668996909182	1.67242136943102	1.44692009140688	1.37230393817357	2.0979322740272	1.20920312850335	2.05698995040477	1.82005815857844	3.42228707496653	1.17775767168656	2.11710912058748	2.27053327997591	1.96593217304912	1.38468835365622	2.19469253310434	2.494210797515645	1.86686242312247	2.280968577408225	2.070984896074585	2.14128304945839	1.842070319354525	2.560274923208275	1.53116527031572	2.43052993289055	2.188629771943795	2.2284054742541652	1.8258293245171449	2.1668124446916996
b2162	0.7380344494616764	1.338794158937183	1.86378869774518	0.0	1.71892449265623	1.03894983845456	1.39699152140315	0.521564483442386	2.37768389981019	1.42231143823175	2.15104135954166	1.4200024365164	0.529281597022804	1.82342047281569	1.14141128217979	0.776551836062022	1.6471702651942852	2.72363500545435	1.5986236760985801	1.153397557765195	1.186081908887203	1.608488842866505	1.76532200727017	1.429616174918765	2.3263373582497	2.1377228953338	1.94508488724408	1.1417926260496851	1.742777338968835	1.38563435420292
b2163	1.7489216127993301	2.61192540491351	1.856389742610405	1.25163362288159	2.24391200466006	1.17243824653973	2.28807319579268	3.18222362266594	2.24556707291368	2.0689872177803	1.15537843550064	1.76163652525076	2.05709594475324	1.96272807978001	1.24876041664621	1.60143958542578	2.89163749978063	3.954310517995455	0.7978890374843975	2.240427195609855	1.7474506798860752	2.78728167661296	2.04225201080819	2.971635060376955	3.93742429582301	3.21983914036854	2.8820717857508047	1.973925530286675	1.388638121331164	2.954620919762435
b2164	3.432443448164205	4.709025576152465	4.404912132992455	3.17325556713232	3.56690533274902	3.160949748127	4.15501153635993	2.787525488687	4.42945652381882	4.3206404509209	3.93136057198359	3.29803394211659	3.77455552048606	3.40088438986616	3.71935856168115	3.17883847967411	4.021967442196475	3.953183525556395	4.26213606417112	3.4896636277518853	2.790995814310095	3.619920686830045	3.6429422192075647	4.155944998087285	4.87543005964616	5.18955665325827	3.88129311266054	3.8140647964697054	3.59650474673042	3.1524496328174
b2165	1.5040313070622902	4.685563311785185	4.93617608604288	2.54989590187738	1.7221265967065	1.37136169478124	3.36263069206368	1.20833188815106	4.0234988093964	1.08656090526356	2.4102278358275	1.81631796967559	1.47430594560598	2.93035356311808	2.21084012809631	1.28132117766903	4.002088765292175	3.931131118166725	1.5035078164209401	1.298972818326285	1.6551591836013801	2.271104221128795	1.3140250002895055	1.787040744176865	4.94051358826026	5.69168697339937	3.244727399154585	3.33867333999204	1.5485331952837451	1.72324495988634
b2166	1.2732991012058765	4.27561410592695	4.326222640638835	0.0	1.98066157419058	0.0	2.80520315559964	1.66791731784418	2.64299534751363	0.641590946838084	2.15104135954166	1.81302774328195	1.22010150240004	2.18740998086377	1.29110874541985	1.94565516990959	2.8271792330393204	3.267047620637145	1.44433170061622	0.6840519939374186	1.344366809704137	1.48432368454886	2.002640341459315	0.994605832087293	3.52859318228424	4.51484464026325	2.3450571172459	2.66031703631651	1.0747488571750141	1.160858850075825
b2167	5.664066497531845	9.391761304651403	6.673121707467056	6.08458034387709	10.7748854534508	8.26108804528477	6.32478509341548	3.7925127986256	7.73374307149344	7.7914646390711	6.91081973630334	9.52968006619206	7.37638268332826	6.27903727962144	6.86130607289958	6.33679758947427	5.75537117238663	6.814960504819705	7.033448677376775	5.752268912862295	5.07462636625613	7.974873028706606	8.067598194845365	5.5501924136491745	6.54313311007411	6.03125850643806	6.070471157687595	5.731483899126889	9.3826824730466	5.381961243082545
b2168	4.965232969256925	9.047414673297979	5.944621778393165	5.12893019897385	10.3696558175781	9.11290767831266	6.28577932351828	3.46580780807778	7.9347382470043	7.38632333472569	6.5841029128889	9.39819675951986	7.92671434636596	5.75445397170409	6.328476137583	5.6540976536753	5.6211793690171294	6.576246755546255	6.2382110533974355	5.38455551907	4.633795524612335	7.940508303040655	9.21218822792607	5.91212853109791	6.08677287767497	5.45574505353724	5.92264020514993	5.25758335447105	9.483391607631109	4.862392710482025
b2169	4.4024611145375	9.317734077292243	5.507592208204034	5.94215129457443	10.7755054749673	10.1259929557184	5.09222510826383	2.42050182243151	8.46989077591854	7.55164591003632	7.20875185334841	9.10145330907475	9.07497177938709	5.64598172375631	6.13995094500292	4.6975119931132	7.517790716121555	5.63573424376634	2.60343571736559	5.008673781605536	4.3540184622547855	7.566794350186285	9.481146899643186	3.8821117169733697	5.28718758672695	4.4083671286893	4.838555008828635	4.6404988876282705	9.94133378988925	4.47678146508275
b2170	2.7358863094441297	1.89392809615056	1.4883800317409	2.28050080770641	3.26494443084331	2.37955691933523	3.20894782713826	1.62430830283035	5.08904559469674	3.43582105034822	2.69746031502566	4.6656002347594	2.8085922471251	2.55034319671539	2.71711915095552	2.47170993027576	2.7553284783092398	2.0297540759417547	2.699179129972645	2.8572099666485853	2.593435257530955	3.09279625055484	2.3881923775983953	2.870846169259355	4.05340940559425	3.70097245488737	3.2296191491139847	2.98915837962902	2.7441793103502103	2.247648978088855
b2171	8.47202433785027	7.60453642983184	8.04724341845587	8.05855250060158	6.80486397247281	6.94777481267739	7.82289285400191	8.01841824242525	7.23810304758941	6.25637936091521	7.88904050841242	6.62554122697681	7.59415037555098	8.33184817106925	8.06219478967109	8.42719924482776	7.8175936510461455	6.36502072726998	6.587522808267471	8.775422903025575	8.747370669849655	7.6259860453772745	7.65974351929259	7.62708230739889	7.87254398259877	7.66479144961791	7.02127574387974	8.132288648135944	6.816344757399396	8.255792157250589
b2172	3.8627737752400897	5.34999922940049	5.587227155682905	4.15304604085013	4.28601970465607	4.01180586396423	4.12427943839529	3.53988605458803	5.14463851553442	2.83104588262939	3.83433129267705	3.93205441716164	4.19904588116641	4.53499534453588	5.67804711908949	5.9839548462738	4.9399588342507155	5.406544381415415	3.200410254819385	2.226810971377035	4.31611193759576	3.3993778487895803	4.338476902686515	3.69435904898738	5.71661431246658	5.35561381624518	5.21342602971319	4.977654092472655	6.418675724119925	3.6037796565340248
b2173	5.71628203400279	4.9579047837758345	5.87919536136026	5.8878192387563	4.18488812827514	5.03907615393512	5.51395474117504	5.04469924104678	3.85994668171369	4.09053239249503	4.9336960707927	4.01752421284599	4.12911172729916	4.97895631850407	5.43055438901557	6.94039515021816	4.402134839570155	4.880976667910865	5.3321961270036	5.09962379165046	5.38543965973088	5.0954095023680654	4.646825857655485	5.505273415957159	5.34913071043981	5.36948088338975	5.51937844371645	4.941852112459015	4.062592959186725	5.282981708824716
b2174	5.890536197512414	5.419287356398835	5.505955556314385	5.51374493613014	3.56017149197723	4.08722960030766	4.62635630195248	5.79615124255828	4.61619946605649	3.83748662638791	4.69843996564371	4.72344856164655	3.90967735479978	5.07976889735859	4.79289999913971	6.27001916432021	4.52796507464869	4.14432104245049	3.6119814214846397	5.37692362090385	5.90818923747619	4.61975112171801	4.503576486394775	5.194731728908485	4.78023386184256	4.73492735876519	5.135779113715255	4.930124023917935	3.7867003860052098	5.44024344938936
b2175	10.220752289121052	10.226498692130999	10.8009962664586	9.76039230431257	8.79093412505085	7.89822517408097	10.4385097679822	9.40464312245998	9.38032653795926	10.0861430877782	10.200372411166	9.50891683357511	8.34976196697344	10.498799117232	8.28046641264737	8.60027391128624	9.74137954886058	10.043478751841299	7.189774192004345	9.325077271191965	9.735391130087915	9.68989596996293	9.02610246661195	8.998843901024184	10.9088037187665	10.7574261501052	10.34302976625845	11.0133882150248	6.816289240396345	9.300692476726775
b2176	5.683452085805005	5.739822573822465	4.746970830411939	4.74318543961222	4.26542776592869	4.26259230752335	5.23197815292618	5.2342037787299	5.81382031951518	5.87346995913397	5.32395725865073	5.46301043286018	4.45445191525575	5.34523684839868	4.5712967828701	5.02257830082567	5.045414088991976	4.569427249298871	4.140200822291525	5.539137002435124	4.93529149542134	5.13450312707912	4.819419571371355	5.766598608397334	5.89063113586942	5.64688700423471	5.213013007996235	5.68260583051806	3.80670512130092	5.164492706162175
b2177	5.98714722338987	5.71075611601485	5.19536222675882	4.67990592184475	4.74646075650506	5.18656098797528	5.31238903069124	5.51656814291257	6.00455875722354	5.78377565122257	5.14572176330048	5.31198202450804	5.08368370590291	5.0519048593509	5.00273965262756	5.05365280148735	4.775119119619905	5.4001946933133755	4.8140988320448255	5.69832468138234	4.81120333742459	5.701171285098916	5.287179493609525	5.724837558081715	5.51816864527233	5.54413017341905	5.4829080590576496	5.468447313198995	4.1431613494790795	5.31735515594691
b2178	4.910497795830345	4.54148092455004	4.4026301892861905	4.07262433967527	3.71297872993934	4.17720887473087	4.30303214248972	4.40834344663529	5.26548825366826	4.62125856060704	4.28589075967012	4.52288178983643	3.63693373246743	4.17319608182918	4.03181110905363	3.43508128450018	3.840736167515405	4.121281011977805	3.640185507704995	4.588067555591295	3.8240749036391	4.27952383749332	3.713529172866435	4.73922970619706	5.11620033555894	4.55897424835839	4.670895066651459	4.517519830231835	3.462409130204025	4.221281064050485
b2179	4.5390720791577905	4.3923176925518295	4.349260176829825	3.16995887679684	3.44903030066215	3.15528235861737	3.99991906578917	4.27760819032903	5.11770314009007	4.94607554218161	4.80012256013932	4.41879345703296	3.96814058661116	3.95003458905652	3.96502179793487	4.2729135157962	4.14312764016165	4.343108756008389	4.374926026778635	5.087117683135276	4.361393148732665	4.4809381663001595	4.098712358433825	4.912716528088425	4.66821119147344	4.45716812646154	4.663051270920565	4.635477116213044	3.2108310017915853	4.495225205598265
b2180	5.491877267864395	5.36928694941252	5.049073710326235	5.02498020176058	4.39152045062194	4.76851516353243	5.18985238507219	5.36696872262144	5.76775050094287	5.36336189623591	4.83477537289911	4.93312822701801	4.4604530112925	4.81198709083748	4.7482094466624	5.53045692993916	5.17286884794773	5.27998950233762	4.667870341556415	5.935597886589266	4.969801659782425	5.32668678452411	5.178085476215575	5.809020864063865	5.39415051168875	5.20917979958568	5.432781201010615	5.32805403534945	4.107518222728195	5.54670145985187
b2181	8.20545490151946	7.160734013966235	6.125919601989835	6.5847395874285	6.36113311427807	4.91767540954073	7.23731073641333	7.41561321710918	8.15753623871458	5.29128597299989	6.05867854383198	5.80243437517735	5.26476727921985	6.18927465838038	6.87470015826317	6.40195089596994	6.13230575535231	7.721383944955025	9.0585553937251	3.906835889808225	6.327166943177735	4.9346566035071255	4.428667487692805	8.85194823877599	7.66855708142746	7.54199449826738	7.61085629913024	8.051299808032535	7.38777704497799	6.08774233448133
b2182	6.30371674382409	6.289797044532024	6.990912727917525	6.747594971274	6.65053509942152	6.43738863389201	6.16279616062505	6.19677559448749	6.87805383467856	7.23180423191905	6.74390148533808	6.84570961868211	5.92972507404635	6.75847045483823	7.00304224396004	6.55572358984454	5.986993409511294	5.669175288723995	6.031563499460115	6.743215141985949	6.4545099705706654	6.035100515404951	5.72278616676779	6.23801492229838	6.45221057554696	7.18494716586159	6.3519350313663	6.0388826310151345	6.502312611251815	5.738044113543235
b2183	7.99142633013821	7.37832633322732	7.946575412200045	7.91885462157691	8.04266401675295	8.8507488192886	6.88426670599193	7.6576709112367	7.62133366929632	7.87267816628963	8.01911731274289	7.92840186684345	7.22023777911434	7.71807464683838	8.33865165393514	8.16263411496504	6.653724240490355	6.53616304868057	7.516399873597965	7.550146563627784	7.408753247726356	7.41577693192282	7.24316148192295	7.26223825728645	7.38102693403504	8.13103727770508	7.5054009414748055	6.845166779118905	8.011879020026814	6.91179052813557
b2184	5.345287266987615	5.154526402700215	5.158065437834655	5.29793509010862	4.99277947785189	5.40262110168637	4.84218496402636	4.89087663213869	5.82255711171716	5.33144527941357	5.16972131167237	4.79091475542756	4.35406033026695	4.52449567540591	5.64162419112652	5.37330654001612	4.687342064405035	4.7376088278098205	5.43453883459769	5.129293087339135	4.797025286118	5.190251648793515	4.957795888094346	5.355448173953375	5.06620624183598	4.75488358674079	5.088006551738635	4.822121065845785	4.68250528371744	5.34011001042905
b2185	12.088417943150851	10.6020379101574	10.451409223980999	10.3409109563436	9.79330275815795	11.0690853046879	10.8122916067898	11.6270789511849	11.4177561661124	9.79037845664663	11.0127659100428	10.1521609695567	11.0803284930158	11.4567250091847	10.1815121170536	9.30165782586027	9.06504860788309	7.1332945408189055	9.30299127638631	9.64330081627828	9.860324173114346	9.029152792669564	9.36457136422711	9.66551800018721	10.6026615489816	9.58546725547235	10.147588815165701	10.8295508054567	8.487503803801111	9.672291158580059
b2186	7.947833123432055	7.24406110040554	7.59949305352059	8.14151194535243	6.95076654581379	6.36323341152817	7.06415101139383	7.40173975301039	7.13183865323641	6.7448776695221	6.21281124621936	6.43881864796801	6.60138303148779	7.44490212052453	7.46065030439403	7.65523588069815	6.7470808958383195	6.241232881583815	6.746967672889795	7.419459152878336	7.514816764315455	7.067874170395845	6.99141206945184	7.233542835540495	6.90301202264181	6.76897448382005	7.190375621750414	7.28202276389247	6.729359779181365	7.756496189490679
b2187	8.434128282386375	6.949682095823309	5.008675079116005	5.03967172989183	6.57559391789648	7.47270570931901	6.98372942916085	8.36278061529125	6.08685368501226	7.92572504376964	6.7453410436496	6.88651956868877	6.61073219286517	6.69307292539051	6.84823864158573	5.96947552394467	5.615631492287935	5.319271933968659	6.802772433260046	7.340040039876035	6.47231349446038	7.04831280545665	6.60499220539574	7.2298977622505145	7.30450256570825	6.84586068337769	7.193469580321585	7.363185218470145	5.20088617602026	6.889848573054914
b2188	7.4485071023681595	7.3007731633651005	7.356222254221191	7.02247700889933	6.02920809024562	5.63614145350666	7.19391920300027	7.12118579479945	7.64839475717209	7.6612019604178	7.11558860543841	6.97862327353562	6.08513896790592	6.90086565611479	7.33148784102241	7.47934823318333	6.65003724125209	6.29985104281476	6.8764197825473445	7.614244319695095	7.08206372702168	6.65693215342534	6.01651588852485	7.4542646959985355	7.1581556547004	7.22611910426668	7.207678295628775	7.204814131027195	5.7007097484749245	7.0511082185990706
b2190_2	4.851398512515875	3.9647188967390052	3.850003526588555	4.67669883041254	3.65670764733654	4.14847554746485	4.89052386067707	4.08178473304204	4.74698616131683	5.271786738571	4.83907589207452	5.13326393066398	4.77995878261472	4.37273236086169	4.1124959909289	4.3898448849253	4.48549444557563	4.939659405711636	5.4331042804351295	4.860712441295115	4.203622272526275	5.4932948187003	5.3974374661060995	5.664486638626025	4.93569189671957	5.00057636344608	4.90829392253066	4.72317420085139	4.48442733089216	4.9209054827253755
b2192	7.696572386000475	8.728587661965726	8.460316299509334	8.26536058583652	8.87618515513601	8.42052103916692	7.67076160671246	7.45019104015402	8.00077371435885	7.34290093657257	7.69084886025533	7.3124831496138	7.42451779483601	8.18145478756017	7.66515885661346	8.42264903697867	8.907650292062645	8.24273323020153	6.95195399794676	6.938677666418615	7.772239488541951	7.674125190452825	7.78196524540704	7.050245831152245	8.08529872589192	9.25980208621757	8.264047446161776	8.468399457332854	7.5192790874941355	7.2362071864284605
b2193	6.169885840522895	5.34189621629045	6.171267836252795	6.73468823134888	5.92938342907606	6.1232608723787	5.47619842912434	5.18732355369915	7.05393054034394	4.79980507297316	6.17506516458835	6.07370492019611	6.45841816545768	5.95988661074233	5.1290418722334	5.69392954890932	4.82990033414913	5.02689881873612	5.5505015451432	5.278026263221995	5.81325438401382	5.975310835458325	5.547804642122725	5.8249186495845	6.0582165503458	5.82692557579959	5.84662939282677	6.132263460134135	5.75843684148539	5.83192086285163
b2194	4.727684632719351	3.940887710113725	4.74065838652251	4.44542166575496	4.32486375544595	4.14333038031683	4.51868068719759	3.75153596682618	5.87610874636728	4.00288644159973	5.02504018872273	4.33034063594609	4.67723417823056	3.77841715625522	3.97029197933111	4.08308592987865	4.39215766235722	4.138945973500865	4.458261332385135	4.42370328066348	4.80678393396475	4.59034936436125	3.8585893236300652	4.607470078844594	4.46633922334719	4.36170856713657	4.7520044586095995	4.64815321368784	4.050959139359	4.580971391637325
b2195	4.235222206583581	2.8243291889121798	4.0459545321690555	3.63596637212222	4.13503594967589	4.01111918767148	3.97239810694371	3.58739171634757	5.28745931096195	3.83053566878284	4.68221970769972	4.56172999102394	4.24367463925459	3.25805720032621	3.67801474624731	3.94805022960164	4.399943558737091	3.7019273157224353	4.7985635874730495	4.46357520413485	4.6182764706959105	4.66879731441532	3.983551894550585	4.194468966440495	4.3557244877004	4.47947937125121	4.27596473632657	4.137606200330129	3.38632753561085	4.058273246665325
b2196	4.18615055454284	4.209973405767295	4.54582882030895	4.99900892518525	5.25344446874509	3.4557133164386	3.74499425860123	3.39255853454087	4.68215651824393	3.39280499056492	4.76974892305309	4.95712247732423	4.13306930599149	3.8375104788452	4.2217003783673	4.16505651065032	3.97018776316242	3.44240266987521	3.7841725155500603	3.95269095765038	4.501237733966965	4.34984168803954	3.1159835615900153	3.5734605132657	4.09260517042133	4.08886154022074	4.19689814987777	3.819911559106335	3.9247352098592803	4.13543893172607
b2197	5.215778483765446	3.901440178810525	4.731561355001595	4.97118339962996	6.34406930137887	4.61088105774486	4.08852794644759	3.37740276205163	5.39716091628853	4.12677628985355	6.0245129527112	5.62823220996865	4.33027842198151	3.45367175907282	4.89938963424551	4.03358833073151	4.17645755502327	3.741156971421735	4.39581569745941	5.17120826530868	4.87195095575597	5.79599519328052	4.4605513915417045	4.9129768317813	4.83552002976308	4.32542922877839	4.8459261810759795	4.688192329399465	4.574870751326805	4.792422342956395
