Gene	42C glucose	Acetate	Fructose	Fumarate	Galactose 	Glucosamine	Glucose	Glycerol	Glycerol + AA	LB	Mannose	Osmotic-stress glucose	Pyruvate	Succinate	Xylose	Chemostat u=0.12	Chemostat u=0.20	Chemostat u=0.35	Chemostat u=0.5	pH6 glucose
cydB	1.2936522299023117	1.1396692460069224	1.1831960886820632	1.0957133190055783	1.1699900194378596	1.277070055994324	0.9274873053304155	1.1630007654782477	0.8551461587789382	1.3738412779358822	0.9951361607437759	0.8484549625199407	1.2858482042662562	1.044328841945632	1.1198627135689903	1.8202971557750915	1.6547359892488918	1.5215920767106077	1.4847496681091072	1.1331657627425062
hybC	0.21591257855777538	0.07034033209411755	-0.31214609643768887	0.28355757523483094	-0.24225066913384452	-0.03231404686926083	0.032261274582631796	0.03954927274082754	0.4431422767177406	1.0463264270730621	0.15345130121670295	-0.4046874322885692	-0.049958841472687684	0.3587548745837689	-0.018919235170658966	0.91983177015617	1.0758011119263848	1.0948097298013992	0.17478527603664423	-0.5912788898241941
hycI	0.5076528102152029	0.5183475247764696	0.47819495870374595	0.3647911977558019	0.7323800291293192	0.4850101085431376	0.3325808337122848	0.5732611571073192	0.33308254333212006	0.08072285783726124	0.45572584886342915	0.3983895262568316	0.6036494315468631	0.5152224304892311	0.6225128272682161	0.5655237262361001	0.5033955594944711	0.4485389078569508	0.4230179562583161	0.7379299566950052
sad	0.646145705693315	0.12061560066556413	0.7177808313917945	0.47811911585941486	0.7902688208141162	0.6600194319929921	0.5312480594290901	0.7414473209933178	0.019122647866574218	0.27251804865214	0.7494949292106692	0.499234353271543	0.41860902690101004	0.9435216928771482	0.8426354530397637	0.06443360248942626	0.5735376670405443	0.3129036645616868	0.5301340915917012	1.0445467540081312
gnsB	2.5952738056999825	2.471862428966151	2.566894605913934	2.5243795510088773	2.560736025084154	2.567160009828351	2.5346112704619963	2.5094751152992756	2.4604348799838944	2.37345057557625	2.598487172331473	2.69213860381495	2.5164909524182226	2.530234870090689	2.6100517452152805	2.47617345288835	2.529074871551051	2.5917716771473605	2.5517923570125287	2.645253365645012
hycA	-1.0884171060584826	0.6602098617319078	-0.08245333871874924	0.6055717727141584	-0.3141846420700751	0.3514178005360122	1.1135549369097013	0.4664325428951248	1.1932519755465136	1.2865801082776749	-0.045246010229694336	-1.1947931356056656	0.24616250494364722	-0.31981646958620147	-1.9425056541257104	0.16440737184149698	0.2781615921280857	0.44974198486191974	0.3656091835781552	-0.2647836850566044
iraP	2.7745961605907796	2.823629723239699	2.6067415631133026	2.8385429328468303	2.65911848355104	2.8188993933239885	2.57474864151471	2.789865812312145	2.6836185564583066	2.5934639324864963	2.8828085994252164	2.7974192483640428	2.8932834644937664	2.819435485231714	2.8073154500759516	2.9296434604269863	2.9664748081471695	2.9376024025119736	2.879197165613239	2.6607495757418316
psiF	0.8654795415423726	0.8822055189099252	0.5595781017715818	0.7066497864961745	1.1265417873242705	0.7713630997702527	0.9108954678212837	0.7018926462676599	0.7680239165988183	0.6497469432793034	0.5420624409046724	1.3980096677727438	0.625535700171176	0.538981911072999	0.5513929592136613	1.2624244097289345	1.2270451066933954	1.0564741470697894	0.9693704887087556	1.2063642576522717
sseB	1.7831847606762226	1.747955545967188	1.8632151311546177	1.6869234241072613	1.5104416947058352	1.705262605114571	1.9374035253845299	1.7385380801934498	2.0045433157183905	1.914336821293703	1.8543968782105071	1.90212185411726	1.657226439349886	1.7264958904288898	1.8558378476225421	1.4009815908624623	1.478446517449646	1.6415999957638048	1.73735623183903	1.762531948190736
yciN	2.4070131210965346	2.1203095507031113	2.272913528184872	2.1185063666881003	2.251080682161212	2.3084141616100573	2.1297407970795983	2.230301439327443	2.338198048479465	2.401985685156835	2.155710748252831	2.489139508200945	2.167852135021678	2.1958555017801915	2.269223580259804	2.1079036920113783	2.0752662659259657	2.065445840408482	2.0478417290992486	2.3041643220367893
ydjY	-0.06581461660329058	-0.13587225048979154	-0.23951311136769193	-0.34670233223293706	-0.7478160273104548	-0.5247046035812398	-0.5751962859890495	-0.3473443146483947	-0.6025691660575838	-0.7464964765243078	-0.3145860699896897	-0.7768614083650656	-0.07102350445127312	-0.33194629746795634	-0.3469805254447493	-0.5900303325754733	-0.7142376809564817	-0.5266924402492127	-0.18472223083940267	-0.11819626418811274
yebO	1.5652850519852834	0.9505455218814229	1.7178672196938625	1.2163851074574907	0.9833741591823514	1.4330315335645625	1.9415747052899628	1.3573358060551652	1.7071832385355963	1.6243122208902452	1.2729600942552322	1.669707108017939	1.2135859411086918	1.4147847366631228	1.6989025163367633	0.5657616937568182	0.5435695391946638	0.5981777157231621	1.2782924078465772	1.331501265626097
yebV	2.357534223967193	2.970891731330071	2.4566849643483617	2.723031267626134	2.7357269667229196	2.68757444139558	2.433830192661087	2.5855522626414738	2.374654064137481	1.9650614310112264	2.6092647749538704	2.9421819835529965	2.6813972981237315	2.487603915506945	2.6056959770398653	2.8801388343839345	2.7311866083944834	2.6796975049653584	2.506158307499997	3.07245340983964
yebY	2.4266338362956352	2.111275467380386	2.185024490961963	2.0000670276279044	1.8940314256066417	1.9940137058308154	2.4413540009352137	2.1129719909395117	2.1748914010495612	2.2616572214994126	2.0118595610558696	2.463646892595922	2.201048373506083	2.0539411423588425	2.0409749679193783	1.8098480878837282	1.8274809898597322	1.8019643513291546	1.9737676252977328	2.367868985567433
yffS	1.102427921734619	1.0134154324696452	0.9881781167843008	1.0643607986398445	1.0676705045277202	1.1256760720286088	0.9627404343563665	1.0325865716245928	0.9363796199800251	1.0704089929225824	1.0088338203634337	0.8946150706729055	1.08785861933123	0.9490888813027039	0.9674978000594027	1.0527542862324466	1.0148240909363375	0.9960998922249094	0.9422904777776735	0.7797453940340895
yjeI	2.3946984852346898	2.4566942386854747	2.2289754145562637	2.4262959744297232	2.544970357072345	2.619488244855009	2.2124882904917986	2.4160722726096027	2.5064731364338315	2.3125942491143423	2.160441624334376	2.874742849711946	2.4646289757782878	2.3487501471336634	2.569490753649502	2.929677390887682	3.0045190319490453	2.9478995762403293	2.882349203431571	2.5167470067418494
ylaC	0.6739086470877582	1.1418722153744156	1.1496878817471767	1.2997298059619962	1.2292942828853677	1.7987274591717808	1.4586608074941843	1.14984649550757	1.8536126849225525	2.2649641827404885	1.150803515575675	0.8642573541867371	1.2010126689609943	1.2727876758752894	1.1275013304772552	0.9940466387530845	0.7977941896709914	0.9170916385369822	1.116042107652173	1.1756468240405764
ynfB	2.2936950962347176	1.9710234791245784	2.017985295753345	2.0283340357506656	2.153789029866071	2.04541383659399	1.9593290358799726	2.0688280972144337	1.8915093237918676	1.8438197647873802	1.9179576530491076	2.175249617440766	2.1034986389400236	2.002039205796597	2.0658649607021045	2.1158751858298106	2.047845701306954	1.9852043879489083	1.9185606789837213	2.14384927000047
yodD	1.504314686260432	1.3201306487839388	1.0665545651348831	1.2756756176657376	1.378504111565779	1.260706278397832	1.2151892689979773	1.2326840215111674	0.868049022433248	1.1725542972264091	1.2308286597393228	1.6547843707694936	1.0122281086200366	1.3733156009803582	1.3411996505922799	1.7231428066110137	1.3747142143982756	1.3343738039085464	1.2210871235299916	1.5005449145119327
yggT	1.7748849858405564	1.5495666522764102	1.838986690627077	1.6064196698347448	1.5565047517647699	1.643296260806859	1.624353963900472	1.712542376429859	1.457797003743452	1.5265599427730179	1.7459329559472816	1.4267358613616112	1.8132647868349099	1.603343004969111	1.732750012927622	1.7891048390933997	1.8388538913435417	1.7873764142236852	1.8449573380154198	1.4585632591444193
hexR	0.4016257153556944	0.9365678613851114	1.1357149125992256	1.108886717184458	1.130823561694586	1.1955426353178267	0.6913068527462354	1.226095738155661	1.1228082456308095	1.0535499163495594	1.2619713556032248	0.1502837031067512	1.2669639911586	1.1669347864929114	0.9999423889118833	1.2280150770003029	1.2517478371677189	1.3473714719760188	1.2208048832261662	0.27210926575862615
yfdI	0.9805910675169143	1.028031793825896	1.1939781170695252	1.2082336786674175	0.8410918905678478	1.347484716355703	1.3530379634183405	1.1822368276302717	1.4334443942961572	1.5728412796161118	0.9604192071010847	1.0002385419574604	1.1159869509875613	0.9827270477743113	1.06745647211163	1.1207228791479629	1.4029143177154177	1.4838411706018124	1.5497341764707837	0.8925063872445087
mdtK	0.3127375157156785	-0.0013908421054551515	0.3592173912384215	-0.3319152972285005	-0.018816091186612774	0.4678210066789073	0.18075733428631022	0.36841254681048796	0.1311266636214605	0.27790986754764013	0.12291783248938433	0.48992694061027064	0.044337412111486195	0.20456641224867922	0.38537712724813045	0.5294756355602542	0.48121338793220436	0.4198434119636929	0.5616069370129296	0.5686846479051627
amiD	0.8683996385231731	1.1203121369891733	0.755494100426253	1.03385371654975	1.1892625759699988	1.0330145511996245	1.033081886144752	1.004252816201912	0.9538559897541002	0.846762350185362	1.010836342784218	1.1113170352180297	1.0070042687741423	0.9658368627329278	0.9063857949551383	1.150774501343925	1.060462185461071	1.126954676833619	0.9516349477334742	0.9794182714261819
tolR	1.7267826852668287	1.1793624825285731	1.5403148638597108	1.3360748956556723	1.2428753330447457	1.4623046259228956	1.5375329612652189	1.3598266679838136	1.0797990935354556	1.4145642925949302	1.3622120315838038	1.4595772567187153	1.4273804482550625	1.3475054659989776	1.4889851155134681	1.133974072583639	1.1434604702252484	1.182758840723234	1.32269985550565	1.5922890249416057
yajC	3.0025672245859596	2.877981635205713	3.0179569674235562	3.018065871981498	2.971056580214613	3.0713825765512537	2.9982140379001665	3.063999784241208	3.0553798296826185	2.9521568039264197	2.9751866121366914	2.9236970977011807	3.138992257333249	3.0151708274913562	3.0131467016320403	2.9028919945200116	2.9198586731706153	2.8770215170990094	2.8591382378846397	2.879533583242437
baeS	0.6413006216947686	0.72945359140924	0.5287921433322474	0.5085183210876649	0.3669667078244929	0.412526609048283	0.25974325875283916	0.5262949037204998	0.08039821506784424	0.24360095910947313	0.5431958441743497	0.14742796245890835	0.39487252832749165	0.4688434654764833	0.4226246466917015	0.5521988211067573	0.46608557740265405	0.5077827352932985	0.44860761711082103	0.22969382683683395
bolA	1.9741897222919922	1.5706276986510952	1.5065940655130143	1.6204806859091905	1.5933779572029165	1.6395404752960767	1.743546506818016	1.695493111864556	1.6165684790949548	1.9517677764310961	1.4827848390527851	1.7177405376555879	1.4715423652278155	1.434855849002705	1.6364877493812393	1.6313024357798467	1.6104160887504317	1.6486995396955377	1.647656374340646	1.6450701461417638
cheY	0.7048916956386031	0.7414089599072031	0.8781060706895896	0.9083769461696295	0.7980622030207907	1.4661425301951545	0.7418081407210462	0.6658313875833135	1.0794142504924111	0.389381213683499	0.971002746214006	0.9240064550036303	0.6134181017197698	0.9899518206173434	0.7393396594247461	0.8560099490001877	1.5272381846263485	1.9678992730961968	1.4758886029249998	0.9487341081168449
kdpD	-0.02524181071735036	-0.24517825851153638	-0.0974291624869386	-0.2965858330338781	-0.10257174424334167	-0.33846707029151074	-0.2487745862334348	-0.23530256778097217	-0.7520364706993269	-0.6721630393308343	-0.07528863305906185	-0.19510704529738446	-0.08585735737726745	-0.3333188493062887	-0.053635428043914954	0.28754365921498504	0.22957047010315948	0.018083861942965084	-0.0015753930516804054	-0.16472890211554472
phoQ	0.35463229495194837	0.5888192277754529	0.6287952648600045	0.5169174348630273	0.5747314538852194	0.6427372015324023	0.3783938350964625	0.5049866449666123	0.30720727226721795	0.5797242655018436	0.6942880038116335	0.21394756319789512	0.6501143252835396	0.7319582489651281	0.49848753075349617	0.8659768649496822	0.7895331816295822	0.7525310666410178	0.593695610660837	0.3051997680357647
atoC	0.0011088101618105496	0.3143402530685716	0.0025587536260895773	0.18564859548752552	-0.13555264518512689	-0.15550824084791207	-0.3867767235709626	0.061692251501810985	0.056700382215602876	0.14081834790398204	0.09565846610535998	-0.40724851741474655	0.04280652111802633	0.15129012652691734	0.0351355365067478	0.725916514240018	0.7149977930063153	0.6429602537176302	0.4375289682125836	-0.09183555424674145
rssB	0.5289202511205869	0.47204949855207434	0.37679815933791616	0.48396610318613553	0.7297339031724677	0.5701590950336668	0.4263442532466684	0.4905107997395839	-0.2858883002748026	-0.2352890231854746	0.5231444967698418	0.35163316005965234	0.40044483285060056	0.5808990852387146	0.4124470755346958	0.46688625041014375	0.4933554167648123	0.43912616514146113	0.33811560730925183	0.630305014931286
basR	0.33278053912003747	0.5010296737229082	0.5225952798875679	0.8819050150422464	1.0733050438140292	0.44758211269386294	0.42549450490788543	0.9653893093377163	0.17591920853202264	0.40486863104135046	0.7306940235379207	0.15463267795007435	0.8099127256097872	0.6749882907940705	0.6924073154055197	1.0145850694471241	0.8206833593180219	0.7700243347607937	0.6266696735132373	0.44248039524103805
uhpA	0.6989230008582153	1.0282271573413952	0.6498578762480753	0.9117672489935734	0.8416483900062798	0.8870528464983617	0.8937417524940288	0.9047698720091313	0.7965368496457728	0.8736006065232189	0.8736908293761758	0.8623131879112724	0.890037198466791	0.1427982785239675	0.7793731643275797	0.8352004298831808	0.8737236856756448	0.8391369936548947	0.8081850988558368	0.48527138487574567
yedQ	0.25360752464578756	0.5201550235548478	0.6024233528686724	0.2135678919235155	0.3150311667565392	0.29686414945552514	0.11505527814046226	0.11634361656503782	-0.0014370185434157234	0.13500416102218094	0.38918744254287513	0.061373556858791714	0.1825409403630614	0.4741107057920147	0.3082382380232302	0.7454427882986182	0.6620163074109874	0.6559761979683827	0.5184539496637244	0.13657010624466295
yhjK	-0.012961985639112538	0.009962056491959076	-0.2602940662516583	-0.02791543801326132	0.10054944563016129	0.04202319813169564	-0.2239949560695809	-0.17235582438691263	-0.2441421460479216	-0.306386046772353	-0.04498668343725993	-0.18701647934079182	0.10552749662990658	0.028136037417949938	-0.8807253175421728	0.5597925536269953	0.3699503262074719	0.3475285901582511	0.3287442216456932	-0.2871979608285618
creA	1.9339760183674621	1.5632584851497093	1.6759465403724256	1.6148347738353745	1.7512537600151976	1.5934991061154147	1.6876409424303362	1.6553212506711859	1.690987445789471	1.7260759485793735	1.6079280079423708	1.7105865180719515	1.6807107056621327	1.6430398937342445	1.6417667638976319	1.8941590841355234	1.752489265263065	1.7733572065191923	1.7182595295015164	1.6530590383062005
dedD	1.0240161483904549	0.733094312918899	0.7634720574759933	0.8326170281326285	0.9792728473914292	0.9437710361037653	0.895488048339215	0.8826989094245674	0.949189990798735	1.0052893555276021	0.7979076214640943	0.8463137984630064	0.9086650346311843	0.8137766801052735	0.6227038324962065	0.9375185173512856	0.8990522153958749	0.7782740057816111	0.8164385101873834	0.7905605369065772
phnB	0.44473828134434346	1.0837069031545556	0.4559895096354762	1.0393049989068852	1.4234320000649374	1.193872725813768	0.7303207640195568	0.8466091538028813	0.6029658696583253	0.6452910309572187	0.8331106829838897	0.7766661479857723	0.829346740364611	0.6527181362504789	0.5765917681388618	1.407568932704109	1.194918453644334	0.9296791327822377	0.7136321528002714	1.043133870126398
slyX	1.7712094179353408	1.534836049046959	1.3276385355585196	1.7486902597518	1.5784583629573017	1.5675140171747475	1.747281365674814	1.7037391061596268	1.5710090678274065	1.733637633609348	1.4692043725241086	1.6098448965057042	1.778927022007918	1.6150593617176898	1.46008140264098	1.4098362353174863	1.4248570091669681	1.5645739989810517	1.5823669801223827	1.486912676958428
yafK	1.1109777755624348	0.7619342824649808	1.1843392114337805	0.8674964079368932	0.9025896548841251	0.9443327401867798	1.2026392872024765	1.0408611113989812	0.3186707569570849	0.25411454992496546	1.1565221391550462	0.705644134930687	1.0623986462589952	1.0349910852128374	1.2701022279514853	0.27607386068385464	0.7373972113896418	0.8167620251330265	0.9331022846728169	0.6102318015722091
yaiE	2.181516778426662	2.1653797701920667	2.4809493428056544	2.4662530839142214	2.4246862498133805	2.470533001277748	2.426156489242552	2.5830597442493115	2.302335935256456	2.0596940846524157	2.465439754895993	2.5006144880777144	2.509241054522317	2.361836667859614	2.520911849763906	2.343000125412594	2.460095389455123	2.4429304398971015	2.43339133993227	2.287995198480415
ybjX	-1.1699873416154214	-0.4262148830062599	-0.5307089891619393	-0.2558453357586319	-1.0536692084996349	-0.3229965939400632	-0.27612350502863653	-0.32601039238925655	0.052995356567412666	0.41633329210342235	-0.8150833707985093	-1.1029702607416139	-0.6694153398644271	-0.45122135933571683	-0.9579135715438645	-0.3541856232825957	-0.48844805738601754	-0.11016060348511689	-0.5256825721782395	-0.8023952930376355
yccF	1.8121573882741717	1.3402661245663692	1.8214319372798722	1.5458268745623225	1.5831075538091512	1.7546133719424992	1.7250840217551378	1.6934558300228468	1.6392802457420643	1.812522596046273	1.527873127042111	1.6875885031224682	1.4697113034833542	1.6440798426453291	1.7786835307957447	2.00449162003654	1.917899776687353	1.9219821897342124	1.937400581832099	1.7593290822973031
ycfS	-0.7316283179981826	0.5147626763390939	0.12713376767728032	0.8565586933891672	-0.44936183504507915	0.07147713635034018	0.6018960530493556	0.9585873179172403	0.9057755181870332	0.4723649488220333	0.7164672545832763	-1.0404469026329215	0.9214513487264003	0.8564887358470302	-0.7442031914907574	-0.4049155390773008	-0.5071310986088408	-0.12257815452221471	-0.20760799240295943	-0.5155108914493854
ycgB	0.01471213860954116	0.3271082463930442	0.03920833286370307	0.34318757447376264	0.38976130314920654	0.22588524088607603	-0.03368682623026021	0.37101604174624037	-0.05527572182681762	0.6328708376343393	0.19963441827485962	0.0837499952517295	0.10265925085869498	0.17633832882304765	0.12981305215446348	0.7385572100239658	0.5948752207219284	0.334137734031564	0.21999343682689174	0.49691460147711347
ydcH	-0.2698269206862081	1.0320789057633344	0.3670467540057064	0.4510406442640205	0.7477072380329278	-0.5019470020734672	-0.8262841094747757	0.11177239822275109	-0.5109830309010127	0.7253342918088143	0.6132369570094255	-0.3831239626298513	0.11326231116003768	0.5946009038122758	0.23443398319049244	0.4698729212478422	0.9921776611061611	0.5659958164148654	0.16666296264271907	-0.967632470201858
yebG	1.7806533161242928	1.3220281973140653	1.5389537515410492	1.4767091238704093	1.1070755870122777	1.7367644347708517	1.7694252191786408	1.6562690406605902	2.0163450314277127	1.9998654220352656	1.4982596831548973	1.5496844754879389	1.6814013550271936	1.532894447490944	1.5439851274774112	0.87654904082167	1.2621825163165563	1.437146333642744	1.5419804459178883	1.1554204181947767
yfcN	1.177856770904389	1.0598336453890334	1.0808709977945186	1.1235200329902126	0.8183947261835944	1.1061523136212084	1.1684166258623678	1.107404115083078	1.0313739912918398	0.9205787555741692	1.0501469867985571	1.3071424830079799	1.1713442209234062	1.0962897431803693	1.2318080191159366	1.0307952700995073	1.1012681307939725	1.060189295870926	1.1145069932233576	1.1209105936406334
ygaM	1.9538911177780265	2.371000085756022	1.9454885215794535	2.3855640925182513	2.6098613822741497	2.1315497109732915	1.9969257897585209	2.1670254698860245	1.919494132778493	1.8052306091077004	2.1461114918611157	2.500403959909499	2.0110665546065376	2.022844887034592	1.9722315726292083	2.5579868295286077	2.6110466782543544	2.4601015385751155	2.439195981376467	2.423804471470297
yhjD	1.0158456293244358	0.7353411452416662	1.0620228175532946	0.7927136962385504	1.1049391455160875	0.8847011912028989	0.6985306851707214	0.7592185929987808	0.5485149468139033	0.8104638406135607	0.9858693742628089	1.1917049725082496	0.6465187391461367	0.9023593484852508	0.8899785927903274	1.2179251110533929	1.0403146548050295	0.7928991815409541	0.8930317820412356	1.252613934943407
erpA	2.9054837207658797	2.6729493873807963	2.8766395514689322	2.7915459183849625	2.752644437718089	2.7401259055619303	2.854631097982042	2.873598458688556	2.8348697876904874	2.6657723421555475	2.8170991611089735	2.6398686909373956	2.8305155567159512	2.910020501072729	2.803311052045268	2.506143567741558	2.5381184637602345	2.6293685654974577	2.68406141611165	2.701132577765233
lsrG	0.07116135537368509	0.3412488505450812	0.267119400336166	0.8119178055061926	0.5470507386071565	-0.4904982147089423	-0.1128072295011305	-0.13577688305069055	-0.7168544663213511	-0.5041198422113321	-0.38716330357550627	-0.3733054402451227	-0.26103904151843726	0.1919533749698098	0.22089095119944968	0.8415198485872429	0.5545004725646919	-0.19711150402328784	-0.18175393559891723	0.527454889051681
rraB	2.557965973033786	2.7270320595292605	2.59881320670153	2.6281328101811625	2.518810558394092	2.6270487434462133	2.5850486304253066	2.5431929336601553	2.5389174884654784	2.359933285989996	2.5225112682398123	2.763120740560254	2.5849277366737162	2.5161698607477785	2.65556542367867	2.661697426382006	2.672929263496342	2.6812140351996114	2.7334572594865643	2.814174921646364
sufA	1.8245321808924169	1.7288329451149755	1.6096544768685948	1.543021947456015	1.517085488364384	1.6270171873056836	1.8945309931857632	1.6707885646529368	1.7374250776726086	1.6155447594131733	1.5736909321532844	2.282624674273899	1.660970145775562	1.4923324198404697	1.9594275447815421	1.404156939549498	1.5655272197540435	1.558315405019898	1.7301040930009115	1.7022032940083867
ymbA	1.1778605801047404	1.1990910507842933	1.0320328040525948	1.18664134799566	1.0853253482407383	1.2277317681650255	1.2241365052135602	1.1176340255873174	1.2183925783228415	1.2292842514664009	1.045581440504263	1.171721202420053	1.1084194870647792	1.1609575185005547	0.9398078170768659	1.266345999468488	1.2588343316785424	1.1111146474770024	1.0300974971349022	1.2851112895971857
yqcC	1.120463548285294	1.3106556116699537	1.2750838041937853	1.3021798457613283	1.1814290781477121	1.1680184688506743	1.4356406129611623	1.2782739515957258	1.5614440369202671	1.6268777514197208	1.3417492160601683	1.2446853729386067	1.270058900419294	1.4136175175435233	1.363858602117442	0.95157934381829	0.9543053900171212	1.0997409660686768	1.098001904378003	1.3110682629351496
yqjA	0.6802129411306895	0.6759001598727135	1.187250642125713	0.7545040313164709	0.7532602397274666	0.3415286889240303	0.8675575208807212	1.0603074020807994	0.22714736455055415	0.30846906534696	1.1180107743112433	0.3642587667774412	1.186502273832713	0.95129993137179	0.8814353898395743	0.7452634654446738	0.6192685209928191	0.7532224754345844	0.7391977784123361	0.17198141788527463
yqjE	0.5894117239531357	0.5913879051277097	0.3127901363681684	0.6693037127455106	0.33854690995777764	0.5558975657057867	0.3809966001949063	0.6334107635470392	0.2988137093879665	0.47994207547966555	0.6344858557868407	0.36666089607453256	0.39925405796685004	-0.02430047994246993	-0.11629430530494007	0.7280443818839302	0.8921447497227094	0.5844244302815357	0.5222951419996864	0.1674170366237542
ytfP	2.292397782976198	2.124961444591837	2.4047466717743466	2.246347737709973	2.242171127039956	2.275505171141787	2.3299583011651532	2.3994924953861863	2.114888336554892	2.165321909165287	2.143063277200993	2.105832293201048	2.091412845569753	2.3050145170137144	2.2412011670658942	1.9948403255193023	2.165891475139932	2.0196266437862462	2.1454726527376367	2.3944318627416346
rcnB	2.1052627462148177	1.9828065865571673	1.960220581435626	1.9777788326775996	2.0148678359137038	2.0233668332645776	1.945244309236509	1.9752387311029063	1.9345910467699012	2.0258491914207473	1.9133764560679947	2.0594606318409427	2.045684873257136	1.947290766888654	1.9525412953610197	1.964235871846957	2.0152782514857686	1.9431885267718059	1.969941218216087	2.154996752960116
rsfS	0.527668952991001	0.5888193859542602	0.7385330211554187	0.7080594517039803	0.4385145054734103	0.6558880270370727	1.1353693056993237	0.7078283389962009	1.141373077195863	1.3470839399144876	0.5947038864829884	0.8349504391421861	0.5730776781436727	0.6005741019160297	0.7844176484813236	0.18329033668896463	0.3930581169005373	0.5774738948592977	0.6918010259506167	0.5667346078847748
tsaA	1.2988098900078802	1.1399278999579625	1.2188716200578444	1.1526766038255583	1.2247024362224115	1.0649746767114259	1.109617943658257	1.1245413423734427	0.9845263316692385	1.070747363147975	1.0876055634394504	1.2775126467832607	1.1225865727586866	1.2575549020291985	1.345437763677116	1.0289763858432857	1.078622901120946	1.1044109403655682	1.1091546999588806	1.2199819239142395
ubiB	-1.0591115391558943	-0.17476920735056575	-0.48410664058919445	-0.26786514031462577	-1.0613524285253277	-0.3958101347870564	-0.20318363472469134	-0.31578207453335627	-0.434202065232783	0.048927106903138784	-1.0737345644300742	-1.0105263136210823	-0.2698675704524567	-0.704094633046364	-1.1636472176039503	0.27562352677564045	0.2889334735579865	0.08738727443631256	0.18031222493280585	-1.233196332273784
bioH	0.3813281385095777	1.2021110480572856	0.7635877018322689	0.6582162169542769	0.6923206692577979	0.6607542674188336	1.1302142675613451	0.7566332650270886	0.9999914672597772	0.910708776774848	0.6068719016971884	0.7031104761729845	0.9300008984361562	0.7180285124498813	0.7449009491135741	0.6528923730975342	0.6670594412136032	0.7789756385337587	0.7762725901373235	0.9251483772739846
chaB	0.5950595852515742	1.2090164328081179	1.101707771663898	1.3708297791951776	1.5585720568243193	1.0859909759346704	1.1928862499948167	1.1917706996481081	0.7376818810207724	0.4201835151958824	1.2429971224321212	1.1045165166089432	1.0379668054783944	1.0867587440165143	0.8136898437379477	1.327209578752642	1.1948234635097783	1.1357131650456789	1.1969214383155562	1.5828069265403177
fhuF	0.668828414456771	-0.7717191838210512	0.4112605733107688	-0.29057992521306264	0.34826113842416134	-0.23351045095610765	-0.9772254868781725	0.1302624511823535	-0.9909876859445539	-0.886233693661519	0.29984246791729	1.163367248676461	-0.36520388660329534	0.5152376504567234	0.9527262310387486	-0.5020794068156565	-0.6795120922666288	-0.9761422357774543	-0.18007416388855696	0.9817247772500696
pqqL	-0.0772430333837233	-0.38659082671798595	-0.03825461151246877	0.12933720380781186	-0.12935316534961044	0.11554103585615037	0.20855456887605686	0.03905167310870282	0.10711684668844773	-0.008849497535414658	0.06514656932542544	0.2012537647242584	0.08681381672908393	0.08471685935147327	0.11201994021121109	-0.2535270943674412	-0.012037898128545447	0.14120785016009665	0.21517731367281934	-0.09604144459018743
rimI	0.9686297609958767	1.1421610186063276	1.2485915877580274	1.141374912142965	1.2107131046912822	1.2204942981717346	0.9491304006443222	1.2008228887558245	0.9483203426565319	0.8192593539356334	1.3167579911407874	1.2316294753584753	1.1488300304316013	1.205184567291201	1.326356547958587	0.916575430511126	0.901554680504342	1.0712168922338936	1.0097506978807504	1.0181342385694594
surE	1.352059714836339	1.544865720595471	1.3368739502291034	1.6149718461648497	1.4945934214177237	1.4700101087623438	1.5033476283763942	1.5044883386601178	1.4196300010304939	1.4118791738865908	1.5335615653191714	1.3142135618342048	1.6486852940600123	1.531684577584233	1.4944506311802301	1.5605343628398984	1.5674814450250132	1.503681645416815	1.390451999569518	1.1435464732011449
ybjI	0.80644652922271	0.8809327288695303	0.9935353279160957	0.7301704167132691	0.8322948421327304	0.5402663288008914	0.7265911233025314	0.9314132221590302	0.6158804550013947	0.5877337818008511	0.7110729489622716	1.0406967828679174	0.8879922691807123	0.7016254604586644	0.9762946585141905	0.5456954090862203	0.8530635634732104	0.8176748829746006	0.7722783592915761	0.6402317959399685
yceG	0.39572926926972996	0.25378237778127644	0.4130629791107338	0.14607092221812623	0.27659804930347587	0.3627996320078262	0.40430934413172487	0.3988387879592777	0.13482544642529617	0.24862398215017015	0.37200810659830646	0.17386925020482288	0.28337626733464616	0.11391161137265764	0.3152308644424169	0.41653501317072833	0.4311377127124653	0.22196829646298655	0.4243690646442383	0.2521189961523038
ycjX	1.0057154200461096	0.6295838705605514	0.45742406892202153	0.8103184776419023	0.3750951592343014	0.6249257825959572	0.7849110422742568	0.8666701024685776	0.5746379069707418	0.8306715769824625	0.6237192933977471	-0.0219754285952455	0.7191181497162117	0.6308237394008116	0.5774671625062244	0.7466492124274153	0.587270522205093	0.6056852479338872	0.7030718652226947	0.6436803075740262
yfbR	0.8704710661167016	0.9051410581269722	0.8071349152766866	0.9741954313517315	0.7088656224862179	0.9493556286137534	1.0655759439209234	0.9939011424365468	0.9854294442563507	0.8784290833910526	0.8315072361152073	0.8102440709124873	0.9592371008364533	0.6336608304803203	0.7243131337747359	0.7846129491828716	0.7599317493296938	0.888379890057304	0.9503478852120253	0.7933749680507707
