log-TPM	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
b1272	30.0	7.417016907126365	0.48991947538394487	6.57247662790729	7.0054603011470125	7.5378803062835456	7.8490249431173185	8.09896886949257	0.06605343920858855	0.004363056831282704	0.14752291515408575	0.2478519082441402	0.3008121055436906
b1273	30.0	7.134972350942395	0.7583484729321149	5.44369339710235	6.588258864322613	7.115773606668485	7.715892073867549	8.42202113731296	0.1062861123536031	0.011296737679242741	0.04497919676289078	0.11697379751259224	0.13216153157762736
b1274	30.0	8.157419855398699	0.5963901679031854	6.77384973659799	7.898784898137154	8.286984018266985	8.577853997459547	9.20034222663035	0.07311014738422295	0.0053450936505428	-0.1760178915792037	-0.3599940864801599	-0.3435309844374691
b1275	30.0	7.331950735903823	0.47861865015855287	6.042038661461265	7.043267916562238	7.45384834901047	7.593278519545458	8.23094372686516	0.0652784869127401	0.004261280853616781	-0.03341159977358707	-0.05483968674173052	-0.07609300302954303
b1276	30.0	7.6030268688295255	1.2209334438386807	5.38235251615303	6.83079516508739	7.827974591758418	8.306381665878915	10.7099771911898	0.1605851807316632	0.025787600270620936	-0.08590954872404714	-0.35970088392948435	-0.4748025393714761
b1277	30.0	7.600351868014028	0.3456313896774269	6.88082294112708	7.445977854713001	7.596065245277675	7.852944925268858	8.23289620430313	0.04547570897763453	0.00206804010701851	0.453282181496716	0.5372666732457748	0.582934701571353
b1278	30.0	6.037034658225758	0.43890086384176874	5.19982045365006	5.660086621296283	6.0851205028708595	6.380313722067027	6.71157181064974	0.07270139873120401	0.005285493377473512	-0.262948328273928	-0.3957718736474096	-0.44988319335010524
b1279	30.0	7.028542167830304	0.6615306809689029	5.39954475361194	6.53498771872201	7.09459811598289	7.521081472957725	8.47311871902343	0.09412061067183097	0.00885868935323838	-0.10893795677084932	-0.24713672868637337	-0.2669929930861159
b1280	30.0	7.049891956765534	0.3435110061213681	6.5732766258713	6.794646912636271	6.973493438781816	7.197515438368383	7.95768974851048	0.04872571214254037	0.0023741950237977064	-0.1796156681597987	-0.21158893462984443	-0.28990989165934083
b1281	30.0	6.433905012180279	1.0092605736313585	4.57773744285853	5.879950692283643	6.864740480224485	7.1806663179652555	7.81118676939764	0.15686594249070937	0.024606923913498537	-0.08536369548710715	-0.2954504074000048	-0.23539882223759218
b1282	30.0	5.662436010888067	1.1264748610137107	2.809240845889525	5.07298398341682	5.915688405244075	6.330415819986599	7.4369967301334	0.19893820589718952	0.039576409765592575	-0.046189197582298246	-0.1784308724605074	-0.16486817323067657
b1283	30.0	5.766779624548355	1.6464164504654915	3.1787400856090553	4.267531117344433	5.908098090509455	6.608831085344155	9.53006130632428	0.2855001504577932	0.08151033591142254	-0.07363553668560087	-0.41575284566599985	-0.36555790636707364
b1284	30.0	7.240696955650217	0.4706260997362068	6.34375027151388	7.017995320891079	7.167269071073178	7.459588972654	8.18944323915026	0.06499734799271742	0.004224655246086407	0.09963260895619433	0.16079983116277552	0.22605406747957812
