Gene	NH4_0.05_7.5_0.5	NH4_0.1_7.5_5.0	NH4_0.1_7.5_0.5	NH4_0.13_7.5_0.5	NH4_0.18_7.5_0.5	NH4_0.3_7.5_0.5	NH4_0.35_7.5_0.5	Gln_0.1_7.5_5.53	Gln_0.1_1.21_5.53	Gln_0.1_6.87_0.55	Phe_0.1_7.5_12.35	Phe_0.1_7.5_1.24	Ile_0.1_7.5_9.81	Ile_0.1_7.5_0.98
PXR1	-8.607020701939698	-7.969667418397705	-8.41933056771196	-8.320259977677251	-8.202346141628723	-8.00152335844916	-7.869691415471951	-8.00371900217368	-8.110801339723016	-8.548945676688307	-8.141443971899294	-8.278983948743397	-8.158276322717914	-8.477362349845032
ERV29	-7.766727642215962	-7.824644203473395	-7.957179050733379	-8.046087837425496	-8.031555291776158	-8.11234776438127	-8.137715306091915	-7.811820979889127	-7.723527867125049	-7.93825663811199	-8.14876515534479	-8.067337027006088	-7.97838035745522	-7.865095565150992
TUB4	-9.25439719394133	-9.045665660025785	-8.919874674347431	-8.87919302920585	-8.842760253124792	-8.90391648889303	-8.947973311017423	-9.138994437338996	-9.181121479702114	-8.97411373330614	-9.013463875531121	-8.994711219538248	-9.068503647361371	-9.042124144503381
SOK2	-8.91516053304788	-8.944993584313098	-8.684024140827491	-8.767080508216607	-9.128786574908274	-9.210188424569656	-9.04112529092456	-8.957740490648233	-8.786505891645529	-8.653612664600779	-8.837688379529949	-8.644430380798461	-8.610764880206647	-8.761001531232097
SPC98	-9.838013402972365	-10.01797143230726	-9.778594339195159	-9.690152993204038	-9.687588513989803	-9.661979217671812	-9.816723929808433	-10.04326621481148	-10.15983840007754	-9.74556411891203	-9.951255018173214	-9.760351899144107	-9.76951638428387	-9.74297819191515
RPT4	-7.649820381574301	-7.508656025231791	-7.536065049143943	-7.509468700582449	-7.471026364149915	-7.527541530541782	-7.562001562380879	-7.450438737967848	-7.632889905356507	-7.569412865296234	-7.7565902404181335	-7.689685104190185	-7.562874587390742	-7.569139851979585
DCP2	-8.73614002279752	-8.795739807027655	-8.637729966848903	-8.581450613491313	-8.594163767235349	-8.697566386113607	-8.675135799153464	-8.76987451307465	-8.795737430539615	-8.645384424341911	-8.794133616495161	-8.76318517499073	-8.626659991138725	-8.671470348797863
HHO1	-7.544539100076114	-7.9159892008700075	-7.455316432368604	-7.3597806398142716	-7.295989777139847	-7.4805058109459885	-7.667006712641694	-7.877998593616329	-7.845954199659965	-7.347564820587647	-7.662946926913194	-7.357696341716218	-7.645584124210838	-7.459166890328266
MPA43	-10.007032438223556	-10.112659240576782	-10.100243478275772	-10.168360744756741	-10.220252638727306	-10.380361669082305	-10.498963821072005	-10.144368970217398	-10.179129963060385	-10.105690424674899	-10.371087860344055	-10.254180848278358	-10.091060792965914	-10.119223118293464
YTP1	-8.752132358268403	-9.06956180387845	-8.889087411284683	-8.900024213413912	-9.067937698550253	-9.782404696948129	-10.293505117809909	-9.026397798875914	-9.245702069427809	-8.772631925069737	-8.862267921339354	-8.723686839929636	-9.00241400956375	-8.806833443408843
